Key,GetIt citation,# links: common,# links: Ariadne only,# links: GetIt only,# links: total,% total: Ariadne,% total: GetIt,ARIADNE: HTTP_400_BAD_REQUEST,GETIT: PAGE_NOT_FOUND,GETIT: PROBABLE_HTTP_400_BAD_REQUEST,GETIT: SORRY_SOMETHING_HAS_GONE_WRONG
getit.library.nyu.edu/resolve?=&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.spage=19&rft.epage=36&rft.title=Thinking+with+Borges&rft.aulast=Gingerich&rft.date=2009&rft.artnum=1042&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&rft.aufirst=Stephen&url_ver=Z39.88-2004&sid=bepress:DigitalCommons&rft.atitle=Nothing+and+everything+:+theoretical+and+practical+nihilism+in+Borges&rft.genre=article,"Article | Nothing and everything theoretical and practical nihilism in Borges | Gingerich Stephen 2009 | Published in Journal Thinking with Borges Page 19 36. | ",0,0,0,0,n/a,n/a,0,0,0,0
"getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Essentialism as a generative theory of classification.&rft.aufirst=Bob&rft.aulast=Rehder&rft.date=2007&rft.epage=207&rft.spage=190&rft.btitle=Causal learning: Psychology, philosophy, and computation.&rft.isbn=0-19-517680-4&rft.genre=bookitem&rft.pid=2007-01301-012&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft_id=info:doi/10.1093/acprof:oso/9780195176803.003.0013",Book Chapter | Essentialism as a generative theory of classification. | Rehder Bob 2007 | Published in Book Causal learning psychology philosophy and computation Page 190 207. | Publisher:Oxford University Press ISBN:0195176804,0,0,3,3,0,100,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Evaluaci\u00f3n de la autoeficacia: adaptaci\u00f3n espa\u00f1ola de la Escala de Autoeficacia general.&rft.aufirst=Judith&rft.aulast=Baessler&rft.date=1996&rft.epage=8&rft.spage=1&rft.jtitle=Ansiedad y Estr\u00e9s&rft.volume=2&rft.issue=1&rft.issn=1134-7937&rft.eissn=2174-0437&rft.genre=article&rft.pid=1999-00958-001&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Evaluaci\u00f3n de la autoeficacia adaptaci\u00f3n espa\u00f1ola de la Escala de Autoeficacia general. | Baessler Judith 1996 | Published in Journal Ansiedad y estrés Volume 2 Issue 1 Page 1 8. | ISSN:1134-7937,0,0,0,0,n/a,n/a,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Evaluating seeking safety for women in prison: A randomized controlled trial.&rft.aufirst=Stephen J.&rft.aulast=Tripodi&rft.date=2019-03&rft.epage=290&rft.spage=281&rft_id=info:doi/10.1177/1049731517706550&rft.jtitle=Research on Social Work Practice&rft.volume=29&rft.issue=3&rft.issn=1049-7315&rft.eissn=1552-7581&rft.genre=article&rft.pid=2019-07885-004&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Evaluating seeking safety for women in prison A randomized controlled trial. | Tripodi Stephen J 2019 Mar | Published in Journal RESEARCH ON SOCIAL WORK PRACTICE Volume 29 Issue 3 Page 281 290. | ISSN:1049-7315,0,1,1,2,50,50,0,0,0,0
"getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Evaluating the relationship between childhood abuse and neglect, interpersonal hostile-dominance, and aggression in psychiatric hospitals.&rft.aufirst=Tegan&rft.aulast=Podubinski&rft.date=2015-10&rft.epage=1001&rft.spage=986&rft_id=info:doi/10.1080/10926771.2015.1074634&rft.jtitle=Journal of Aggression, Maltreatment & Trauma=&rft.volume=24&rft.issue=9&rft.issn=1092-6771&rft.eissn=1545-083X&rft.genre=article&rft.pid=2015-49820-002&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal",Article | Evaluating the relationship between childhood abuse and neglect interpersonal hostile-dominance and aggression in psychiatric hospitals. | Podubinski Tegan 2015 Oct | Published in Journal JOURNAL OF AGGRESSION MALTREATMENT TRAUMA Volume 24 Issue 9 Page 986 1001. | ISSN:1092-6771,0,2,2,4,50,50,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Evaluation of relationship between childhood maltreatment and medication overuse headache.&rft.aufirst=Ebru&rft.aulast=Altinta\u015f&rft.date=2015-09&rft.epage=271&rft.spage=267&rft_id=info:doi/10.5152/npa.2015.8833&rft.jtitle=N\u00f6ropsikiyatri Ar\u015fivi&rft.volume=52&rft.issue=3&rft.issn=1300-0667&rft.genre=article&rft.pid=2016-11286-011&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Evaluation of relationship between childhood maltreatment and medication overuse headache. | Altintau015f Ebru 2015 Sep | Published in Journal NOROPSIKIYATRI ARSIVI-ARCHIVES OF NEUROPSYCHIATRY Volume 52 Issue 3 Page 267 271. | ISSN:1300-0667,1,3,3,7,57,57,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Evidence-based treatments for children with trauma-related psychopathology as a result of childhood maltreatment: A systematic review.&rft.aufirst=Laura E. W.&rft.aulast=Leenarts&rft.date=2013-05&rft.epage=283&rft.spage=269&rft_id=info:doi/10.1007/s00787-012-0367-5&rft.jtitle=European Child & Adolescent Psychiatry=&rft.volume=22&rft.issue=5&rft.issn=1018-8827&rft.eissn=1435-165X&rft.genre=article&rft.pid=2012-35011-001&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Evidence-based treatments for children with trauma-related psychopathology as a result of childhood maltreatment A systematic review. | Leenarts Laura E W 2013 May | Published in Journal EUROPEAN CHILD ADOLESCENT PSYCHIATRY Volume 22 Issue 5 Page 269 283. | ISSN:1018-8827,2,2,2,6,67,67,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Examining MTSS implementation across systems for SLD identification: A case study.&rft.aufirst=Courtenay A.&rft.aulast=Barrett&rft.date=2018&rft.ssn=spring&rft.epage=43&rft.spage=30&rft.jtitle=School Psychology Forum: Research in Practice&rft.volume=12&rft.issue=1&rft.eissn=1938-2243&rft.genre=article&rft.pid=2018-11968-004&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Examining MTSS implementation across systems for SLD identification A case study. | Barrett Courtenay A 2018 | Published in Journal School Psychology Forum research in practice Volume 12 Issue 1 Page 30 43. | ISSN:1938-2243,3,0,0,3,100,100,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Examining the longitudinal effect of spanking on young latinx child behavior problems.&rft.aufirst=Jaimie L.&rft.aulast=O'Gara&rft.date=2020-09&rft.epage=No Pagination Specified&rft.spage=No&rft.jtitle=Journal of Child and Family Studies&rft.issn=1062-1024&rft.eissn=1573-2843&rft_id=info:doi/10.1007/s10826-020-01818-x&rft.genre=article&rft.pid=2020-69822-001&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Examining the longitudinal effect of spanking on young latinx child behavior problems. | O'Gara Jaimie L 2020 Sep | Published in Journal JOURNAL OF CHILD AND FAMILY STUDIES Volume 29 Issue 11 Page No No Pagination Specified. | ISSN:1062-1024,0,6,4,10,60,40,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Expanding White racial identity theory: A qualitative investigation of Whites engaged in antiracist action.&rft.aufirst=Krista M.&rft.aulast=Malott&rft.date=2015-07&rft.epage=343&rft.spage=333&rft_id=info:doi/10.1002/jcad.12031&rft.jtitle=Journal of Counseling & Development=&rft.volume=93&rft.issue=3&rft.issn=0748-9633&rft.eissn=1556-6676&rft.genre=article&rft.pid=2015-24930-008&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Expanding White racial identity theory A qualitative investigation of Whites engaged in antiracist action. | Malott Krista M 2015 Jul | Published in Journal JOURNAL OF COUNSELING AND DEVELOPMENT Volume 93 Issue 3 Page 333 343. | ISSN:0748-9633,0,3,2,5,60,40,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Exploring the use of texting to support family-school engagement in early childhood settings: Teacher and family perspectives.&rft.aufirst=Emily K.&rft.aulast=Snell&rft.date=2020-04&rft.epage=460&rft.spage=447&rft_id=info:doi/10.1080/03004430.2018.1479401&rft.jtitle=Early Child Development and Care&rft.volume=190&rft.issue=4&rft.issn=0300-4430&rft.eissn=1476-8275&rft.genre=article&rft.pid=2018-26359-001&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Exploring the use of texting to support family-school engagement in early childhood settings Teacher and family perspectives. | Snell Emily K 2020 Apr | Published in Journal EARLY CHILD DEVELOPMENT AND CARE Volume 190 Issue 4 Page 447 460. | ISSN:0300-4430,0,1,1,2,50,50,0,0,0,0
"getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Factors that prevent, prompt, and delay disclosures in female victims of child sexual abuse.&rft.aufirst=Nancy D.&rft.aulast=Kellogg&rft.date=2020-03&rft.spage=104360&rft.jtitle=Child Abuse & Neglect=&rft.volume=101&rft.issn=0145-2134&rft.eissn=1873-7757&rft_id=info:doi/10.1016/j.chiabu.2020.104360&rft.genre=article&rft.pid=2020-11223-001&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal",Article | Factors that prevent prompt and delay disclosures in female victims of child sexual abuse. | Kellogg Nancy D 2020 Mar | Published in Journal CHILD ABUSE NEGLECT Volume 101 Page 104360. | ISSN:0145-2134,0,1,1,2,50,50,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Family perception of and experience with family presence during cardiopulmonary resuscitation: An integrative review.&rft.aufirst=Coleen E.&rft.aulast=Toronto&rft.date=2019-01&rft.epage=46&rft.spage=32&rft_id=info:doi/10.1111/jocn.14649&rft.jtitle=Journal of Clinical Nursing&rft.volume=28&rft.issue=1-2&rft.issn=0962-1067&rft.eissn=1365-2702&rft.genre=article&rft.pid=2018-45953-001&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Family perception of and experience with family presence during cardiopulmonary resuscitation An integrative review. | Toronto Coleen E 2019 Jan | Published in Journal JOURNAL OF CLINICAL NURSING Volume 28 Issue 1-2 Page 32 46. | ISSN:0962-1067,0,0,1,1,0,100,1,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Feasibility of parent coaching of music interventions for children with autism spectrum disorder.&rft.aufirst=Eugenia&rft.aulast=Hernandez-Ruiz&rft.date=2020&rft.ssn=fall&rft.epage=204&rft.spage=195&rft.jtitle=Music Therapy Perspectives&rft.volume=38&rft.issue=2&rft.issn=0734-6875&rft.eissn=2053-7387&rft_id=info:doi/10.1093/mtp/miz016&rft.genre=article&rft.pid=2021-17016-015&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Feasibility of parent coaching of music interventions for children with autism spectrum disorder. | Hernandez Ruiz Eugenia 2020 | Published in Journal Music Therapy Perspectives Volume 38 Issue 2 Page 195 204. | ISSN:0734-6875,0,2,2,4,50,50,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Focused and fired up: Narrowed attention produces perceived proximity and increases goal-relevant action.&rft.aufirst=Shana&rft.aulast=Cole&rft.date=2014-12&rft.epage=822&rft.spage=815&rft_id=info:doi/10.1007/s11031-014-9432-3&rft.jtitle=Motivation and Emotion&rft.volume=38&rft.issue=6&rft.issn=0146-7239&rft.eissn=1573-6644&rft.genre=article&rft.pid=2014-40870-001&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Focused and fired up Narrowed attention produces perceived proximity and increases goal-relevant action. | Cole Shana 2014 Dec | Published in Journal MOTIVATION AND EMOTION Volume 38 Issue 6 Page 815 822. | ISSN:0146-7239,1,2,2,5,60,60,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Food for thought: Cross-classification and category organization in a complex real-world domain.&rft.aufirst=Brian H.&rft.aulast=Ross&rft.date=1999-06&rft.epage=553&rft.spage=495&rft.jtitle=Cognitive Psychology&rft.volume=38&rft.issue=4&rft.issn=0010-0285&rft.eissn=1095-5623&rft_id=info:doi/10.1006/cogp.1998.0712&rft.genre=article&rft.pid=1999-05508-002&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Food for thought Cross-classification and category organization in a complex real-world domain. | Ross Brian H 1999 Jun | Published in Journal COGNITIVE PSYCHOLOGY Volume 38 Issue 4 Page 495 553. | ISSN:0010-0285,0,1,1,2,50,50,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Fostering self\u2010compassion and loving\u2010kindness in patients with borderline personality disorder: A randomized pilot study.&rft.aufirst=Albert&rft.aulast=Feliu\u2010Soler&rft.date=2017-01&rft.epage=286&rft.spage=278&rft_id=info:doi/10.1002/cpp.2000&rft.jtitle=Clinical Psychology & Psychotherapy=&rft.volume=24&rft.issue=1&rft.issn=1063-3995&rft.eissn=1099-0879&rft.genre=article&rft.pid=2016-04970-001&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Fostering self\u2010compassion and loving\u2010kindness in patients with borderline personality disorder A randomized pilot study. | Feliuu2010soler Albert 2017 Jan | Published in Journal CLINICAL PSYCHOLOGY PSYCHOTHERAPY Volume 24 Issue 1 Page 278 286. | ISSN:1063-3995,0,2,2,4,50,50,0,0,0,0
"getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Frontiers in group dynamics: concept, method and reality in social science; social equilibria and social change.&rft.aufirst=Kurt&rft.aulast=Lewin&rft.date=1947&rft.epage=41&rft.spage=5&rft_id=info:doi/10.1177/001872674700100103&rft.jtitle=Human Relations&rft.volume=1&rft.issn=0018-7267&rft.eissn=1741-282X&rft.genre=article&rft.pid=1948-00256-001&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal",Article | Frontiers in group dynamics concept method and reality in social science | Lewin Kurt 1947 | Published in Journal HUMAN RELATIONS Volume 1 Issue 1 Page 5 41. | ISSN:0018-7267,0,1,1,2,50,50,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Gang involvement: Social and environmental factors.&rft.aufirst=Emma&rft.aulast=Alleyne&rft.date=2014-06&rft.epage=568&rft.spage=547&rft_id=info:doi/10.1177/0011128711398029&rft.jtitle=Crime & Delinquency=&rft.volume=60&rft.issue=4&rft.issn=0011-1287&rft.eissn=1552-387X&rft.genre=article&rft.pid=2014-16922-003&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Gang involvement Social and environmental factors. | Alleyne Emma 2014 Jun | Published in Journal CRIME DELINQUENCY Volume 60 Issue 4 Page 547 568. | ISSN:0011-1287,2,1,1,4,75,75,0,0,0,0
"getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Gay identity issues among Black Americans: Racism, homophobia, and the need for validation.&rft.aufirst=Darryl K.&rft.aulast=Loiacano&rft.date=1989-09&rft.epage=25&rft.spage=21&rft_id=info:doi/10.1002/j.1556-6676.1989.tb02486.x&rft.jtitle=Journal of Counseling & Development=&rft.volume=68&rft.issue=1&rft.issn=0748-9633&rft.eissn=1556-6676&rft.genre=article&rft.pid=1990-04434-001&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal",Article | Gay identity issues among Black Americans Racism homophobia and the need for validation. | Loiacano Darryl K 1989 Sep | Published in Journal JOURNAL OF COUNSELING AND DEVELOPMENT Volume 68 Issue 1 Page 21 25. | ISSN:0748-9633,0,5,5,10,50,50,0,0,0,0
"getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Gender differences in self-estimates of general, mathematical, spatial and verbal intelligence: Four meta analyses.&rft.aufirst=Agata&rft.aulast=Syzmanowicz&rft.date=2011-10&rft.epage=504&rft.spage=493&rft.jtitle=Learning and Individual Differences&rft.volume=21&rft.issue=5&rft.issn=1041-6080&rft.eissn=1873-3425&rft_id=info:doi/10.1016/j.lindif.2011.07.001&rft.genre=article&rft.pid=2011-19499-001&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal",Article | Gender differences in self-estimates of general mathematical spatial and verbal intelligence Four meta analyses. | Syzmanowicz Agata 2011 Oct | Published in Journal LEARNING AND INDIVIDUAL DIFFERENCES Volume 21 Issue 5 Page 493 504. | ISSN:1041-6080,0,1,1,2,50,50,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Gender microaggressions as a gateway to sexual harassment and sexual assault: Expanding the conceptualization of youth sexual violence.&rft.aufirst=Rachel E.&rft.aulast=Gartner&rft.date=2016-11&rft.epage=503&rft.spage=491&rft_id=info:doi/10.1177/0886109916654732&rft.jtitle=Affilia: Journal of Women & Social Work=&rft.volume=31&rft.issue=4&rft.issn=0886-1099&rft.eissn=1552-3020&rft.genre=article&rft.pid=2016-49888-009&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Gender microaggressions as a gateway to sexual harassment and sexual assault Expanding the conceptualization of youth sexual violence. | Gartner Rachel E 2016 Nov | Published in Journal AFFILIA-FEMINIST INQUIRY IN SOCIAL WORK Volume 31 Issue 4 Page 491 503. | ISSN:0886-1099,0,1,1,2,50,50,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=General performance factors and group differences in assessment center ratings.&rft.aufirst=Anne&rft.aulast=Buckett&rft.date=2017&rft.epage=313&rft.spage=298&rft_id=info:doi/10.1108/JMP-08-2016-0264&rft.jtitle=Journal of Managerial Psychology&rft.volume=32&rft.issue=4&rft.issn=0268-3946&rft.eissn=1758-7778&rft.genre=article&rft.pid=2017-41112-003&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | General performance factors and group differences in assessment center ratings. | Buckett Anne 2017 | Published in Journal JOURNAL OF MANAGERIAL PSYCHOLOGY Volume 32 Issue 4 Page 298 313. | ISSN:0268-3946,0,2,2,4,50,50,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Genetics of smoking behavior.&rft.aufirst=Richard J.&rft.aulast=Rose&rft.date=2009&rft.epage=432&rft.spage=411&rft.btitle=Handbook of behavior genetics.&rft.isbn=978-0-387-76726-0&rft.genre=bookitem&rft.pid=2009-05352-028&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft_id=info:doi/10.1007/978-0-387-76727-7_28,Book Chapter | Genetics of smoking behavior. | Yong-Kyu Kim 2009 | Published in Book Handbook of Behavior Genetics Page 411 432. | Publisher:Springer New York ISBN:9780387767260,0,0,0,0,n/a,n/a,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Getting down to business: An examination of occupational outcomes in cognitive behavioral therapy for depression.&rft.aufirst=Iony D.&rft.aulast=Ezawa&rft.date=2021-11&rft.epage=491&rft.spage=479&rft.jtitle=Cognitive Behaviour Therapy&rft.volume=50&rft.issue=6&rft.issn=1650-6073&rft.eissn=1651-2316&rft_id=info:doi/10.1080/16506073.2021.1875039&rft.genre=article&rft.pid=2021-16441-001&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Getting down to business An examination of occupational outcomes in cognitive behavioral therapy for depression. | Ezawa Iony D 2021 Nov | Published in Journal COGNITIVE BEHAVIOUR THERAPY Volume 50 Issue 6 Page 479 491. | ISSN:1650-6073,0,1,1,2,50,50,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Group crisis intervention for children during ongoing war conflict.&rft.aufirst=Abdel Aziz&rft.aulast=Thabet&rft.date=2005-08&rft.epage=269&rft.spage=262&rft_id=info:doi/10.1007/s00787-005-0466-7&rft.jtitle=European Child & Adolescent Psychiatry=&rft.volume=14&rft.issue=5&rft.issn=1018-8827&rft.eissn=1435-165X&rft.genre=article&rft.pid=2005-07216-003&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Group crisis intervention for children during ongoing war conflict. | Thabet Abdel Aziz 2005 Aug | Published in Journal EUROPEAN CHILD ADOLESCENT PSYCHIATRY Volume 14 Issue 5 Page 262 269. | ISSN:1018-8827,2,2,2,6,67,67,0,0,0,0
getit.library.nyu.edu/resolve?sid=APA&url_ver=Z39.88-2004&rft.atitle=Growing plants and scientists: Fostering positive attitudes toward science among all participants in an afterschool hydroponics program.&rft.aufirst=Amie K.&rft.aulast=Patchen&rft.date=2017-06&rft.epage=294&rft.spage=279&rft_id=info:doi/10.1007/s10956-016-9678-5&rft.jtitle=Journal of Science Education and Technology&rft.volume=26&rft.issue=3&rft.issn=1059-0145&rft.eissn=1573-1839&rft.genre=article&rft.pid=2017-16368-003&url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal,Article | Growing plants and scientists Fostering positive attitudes toward science among all participants in an afterschool hydroponics program. | Patchen Amie K 2017 Jun | Published in Journal JOURNAL OF SCIENCE EDUCATION AND TECHNOLOGY Volume 26 Issue 3 Page 279 294. | ISSN:1059-0145,3,3,3,9,67,67,0,0,0,0
